,Country,Region,Happiness Rank,Happiness Score,Standard Error,Economy (GDP per Capita),Social support,Healthy life expectancy,Freedom to make life choices,Trust (Government Corruption),Generosity,Dystopia Residual,Cluster,Year,name,region,subregion,population,area
465,Mozambique,Sub-Saharan Africa,94,4.971,0.07896,1.38604,1.02626,1.01328,0.34037,0.15603,0.22269,3.05137,1,2019,Mozambique,Africa,Eastern Africa,26423700,801590
466,Mozambique,Sub-Saharan Africa,94,4.971,0.07896,1.38604,1.02626,1.01328,0.34037,0.15603,0.22269,3.05137,1,2015,Mozambique,Africa,Eastern Africa,26423700,801590
467,Mozambique,Sub-Saharan Africa,94,4.971,0.07896,1.38604,1.02626,1.01328,0.34037,0.15603,0.22269,3.05137,1,2018,Mozambique,Africa,Eastern Africa,26423700,801590
468,Mozambique,Sub-Saharan Africa,94,4.971,0.07896,1.38604,1.02626,1.01328,0.34037,0.15603,0.22269,3.05137,1,2015,Mozambique,Africa,Eastern Africa,26423700,801590
469,Mozambique,Sub-Saharan Africa,94,4.971,0.07896,1.38604,1.02626,1.01328,0.34037,0.15603,0.22269,3.05137,1,2017,Mozambique,Africa,Eastern Africa,26423700,801590
470,Albania,Central and Eastern Europe,95,4.959,0.05013,0.87867,0.80434,0.81325,0.35733,0.06413,0.14272,1.89894,1,2015,Albania,Europe,Southern Europe,2886026,28748
471,Albania,Central and Eastern Europe,95,4.959,0.05013,0.87867,0.80434,0.81325,0.35733,0.06413,0.14272,1.89894,1,2015,Albania,Europe,Southern Europe,2886026,28748
472,Albania,Central and Eastern Europe,95,4.959,0.05013,0.87867,0.80434,0.81325,0.35733,0.06413,0.14272,1.89894,1,2019,Albania,Europe,Southern Europe,2886026,28748
473,Albania,Central and Eastern Europe,95,4.959,0.05013,0.87867,0.80434,0.81325,0.35733,0.06413,0.14272,1.89894,1,2018,Albania,Europe,Southern Europe,2886026,28748
474,Albania,Central and Eastern Europe,95,4.959,0.05013,0.87867,0.80434,0.81325,0.35733,0.06413,0.14272,1.89894,1,2017,Albania,Europe,Southern Europe,2886026,28748
475,Bosnia and Herzegovina,Central and Eastern Europe,96,4.949,0.06913,0.83223,0.91916,0.79081,0.09245,0.00227,0.24808,2.06367,1,2015,Bosnia and Herzegovina,Europe,Southern Europe,3531159,51209
476,Bosnia and Herzegovina,Central and Eastern Europe,96,4.949,0.06913,0.83223,0.91916,0.79081,0.09245,0.00227,0.24808,2.06367,1,2018,Bosnia and Herzegovina,Europe,Southern Europe,3531159,51209
477,Bosnia and Herzegovina,Central and Eastern Europe,96,4.949,0.06913,0.83223,0.91916,0.79081,0.09245,0.00227,0.24808,2.06367,1,2017,Bosnia and Herzegovina,Europe,Southern Europe,3531159,51209
478,Bosnia and Herzegovina,Central and Eastern Europe,96,4.949,0.06913,0.83223,0.91916,0.79081,0.09245,0.00227,0.24808,2.06367,1,2015,Bosnia and Herzegovina,Europe,Southern Europe,3531159,51209
479,Bosnia and Herzegovina,Central and Eastern Europe,96,4.949,0.06913,0.83223,0.91916,0.79081,0.09245,0.00227,0.24808,2.06367,1,2019,Bosnia and Herzegovina,Europe,Southern Europe,3531159,51209
480,Lesotho,Sub-Saharan Africa,97,4.898,0.09438,0.37545,1.04103,1.01328,0.31767,0.12504,0.16388,2.79832,1,2018,Lesotho,Africa,Southern Africa,1894194,30355
481,Lesotho,Sub-Saharan Africa,97,4.898,0.09438,0.37545,1.04103,1.01328,0.31767,0.12504,0.16388,2.79832,1,2015,Lesotho,Africa,Southern Africa,1894194,30355
482,Lesotho,Sub-Saharan Africa,97,4.898,0.09438,0.37545,1.04103,1.01328,0.31767,0.12504,0.16388,2.79832,1,2017,Lesotho,Africa,Southern Africa,1894194,30355
483,Lesotho,Sub-Saharan Africa,97,4.898,0.09438,0.37545,1.04103,1.01328,0.31767,0.12504,0.16388,2.79832,1,2019,Lesotho,Africa,Southern Africa,1894194,30355
484,Lesotho,Sub-Saharan Africa,97,4.898,0.09438,0.37545,1.04103,1.01328,0.31767,0.12504,0.16388,2.79832,1,2015,Lesotho,Africa,Southern Africa,1894194,30355
485,Dominican Republic,Latin America and Caribbean,98,4.885,0.07446,0.89537,1.17202,0.66825,0.57672,0.14234,0.21684,1.21305,1,2018,Dominican Republic,Americas,Caribbean,10075045,48671
486,Dominican Republic,Latin America and Caribbean,98,4.885,0.07446,0.89537,1.17202,0.66825,0.57672,0.14234,0.21684,1.21305,1,2019,Dominican Republic,Americas,Caribbean,10075045,48671
487,Dominican Republic,Latin America and Caribbean,98,4.885,0.07446,0.89537,1.17202,0.66825,0.57672,0.14234,0.21684,1.21305,1,2015,Dominican Republic,Americas,Caribbean,10075045,48671
488,Dominican Republic,Latin America and Caribbean,98,4.885,0.07446,0.89537,1.17202,0.66825,0.57672,0.14234,0.21684,1.21305,1,2015,Dominican Republic,Americas,Caribbean,10075045,48671
489,Dominican Republic,Latin America and Caribbean,98,4.885,0.07446,0.89537,1.17202,0.66825,0.57672,0.14234,0.21684,1.21305,1,2017,Dominican Republic,Americas,Caribbean,10075045,48671
490,Laos,Southeastern Asia,99,4.876,0.06698,0.59066,0.73803,0.54909,0.59591,0.24249,0.42192,1.73799,1,2017,,,,,
491,Laos,Southeastern Asia,99,4.876,0.06698,0.59066,0.73803,0.54909,0.59591,0.24249,0.42192,1.73799,1,2019,,,,,
492,Laos,Southeastern Asia,99,4.876,0.06698,0.59066,0.73803,0.54909,0.59591,0.24249,0.42192,1.73799,1,2015,,,,,
493,Laos,Southeastern Asia,99,4.876,0.06698,0.59066,0.73803,0.54909,0.59591,0.24249,0.42192,1.73799,1,2015,,,,,
494,Laos,Southeastern Asia,99,4.876,0.06698,0.59066,0.73803,0.54909,0.59591,0.24249,0.42192,1.73799,1,2018,,,,,
495,Mongolia,Eastern Asia,100,4.874,0.03313,0.82819,1.3006,0.60268,0.43626,0.02666,0.3323,1.34759,1,2019,Mongolia,Asia,Eastern Asia,3093100,1564110
496,Mongolia,Eastern Asia,100,4.874,0.03313,0.82819,1.3006,0.60268,0.43626,0.02666,0.3323,1.34759,1,2018,Mongolia,Asia,Eastern Asia,3093100,1564110
497,Mongolia,Eastern Asia,100,4.874,0.03313,0.82819,1.3006,0.60268,0.43626,0.02666,0.3323,1.34759,1,2015,Mongolia,Asia,Eastern Asia,3093100,1564110
498,Mongolia,Eastern Asia,100,4.874,0.03313,0.82819,1.3006,0.60268,0.43626,0.02666,0.3323,1.34759,1,2017,Mongolia,Asia,Eastern Asia,3093100,1564110
499,Mongolia,Eastern Asia,100,4.874,0.03313,0.82819,1.3006,0.60268,0.43626,0.02666,0.3323,1.34759,1,2015,Mongolia,Asia,Eastern Asia,3093100,1564110
500,Swaziland,Sub-Saharan Africa,101,4.867,0.08742,0.71206,1.07284,1.01328,0.30658,0.0306,0.18259,2.48676,1,2015,Swaziland,Africa,Southern Africa,1132657,17364
501,Swaziland,Sub-Saharan Africa,101,4.867,0.08742,0.71206,1.07284,1.01328,0.30658,0.0306,0.18259,2.48676,1,2019,Swaziland,Africa,Southern Africa,1132657,17364
502,Swaziland,Sub-Saharan Africa,101,4.867,0.08742,0.71206,1.07284,1.01328,0.30658,0.0306,0.18259,2.48676,1,2017,Swaziland,Africa,Southern Africa,1132657,17364
503,Swaziland,Sub-Saharan Africa,101,4.867,0.08742,0.71206,1.07284,1.01328,0.30658,0.0306,0.18259,2.48676,1,2018,Swaziland,Africa,Southern Africa,1132657,17364
504,Swaziland,Sub-Saharan Africa,101,4.867,0.08742,0.71206,1.07284,1.01328,0.30658,0.0306,0.18259,2.48676,1,2015,Swaziland,Africa,Southern Africa,1132657,17364
505,Greece,Western Europe,102,4.857,0.05062,1.15406,0.92933,0.88213,0.07699,0.01397,0,1.80101,1,2015,Greece,Europe,Southern Europe,10858018,131990
506,Greece,Western Europe,102,4.857,0.05062,1.15406,0.92933,0.88213,0.07699,0.01397,0,1.80101,1,2015,Greece,Europe,Southern Europe,10858018,131990
507,Greece,Western Europe,102,4.857,0.05062,1.15406,0.92933,0.88213,0.07699,0.01397,0,1.80101,1,2017,Greece,Europe,Southern Europe,10858018,131990
508,Greece,Western Europe,102,4.857,0.05062,1.15406,0.92933,0.88213,0.07699,0.01397,0,1.80101,1,2019,Greece,Europe,Southern Europe,10858018,131990
509,Greece,Western Europe,102,4.857,0.05062,1.15406,0.92933,0.88213,0.07699,0.01397,0,1.80101,1,2018,Greece,Europe,Southern Europe,10858018,131990
510,Lebanon,Middle East and Northern Africa,103,4.839,0.04337,1.02564,0.80001,0.83947,0.33916,0.04582,0.21854,1.57059,1,2019,Lebanon,Asia,Western Asia,5988000,10452
511,Lebanon,Middle East and Northern Africa,103,4.839,0.04337,1.02564,0.80001,0.83947,0.33916,0.04582,0.21854,1.57059,1,2015,Lebanon,Asia,Western Asia,5988000,10452
512,Lebanon,Middle East and Northern Africa,103,4.839,0.04337,1.02564,0.80001,0.83947,0.33916,0.04582,0.21854,1.57059,1,2018,Lebanon,Asia,Western Asia,5988000,10452
513,Lebanon,Middle East and Northern Africa,103,4.839,0.04337,1.02564,0.80001,0.83947,0.33916,0.04582,0.21854,1.57059,1,2017,Lebanon,Asia,Western Asia,5988000,10452
514,Lebanon,Middle East and Northern Africa,103,4.839,0.04337,1.02564,0.80001,0.83947,0.33916,0.04582,0.21854,1.57059,1,2015,Lebanon,Asia,Western Asia,5988000,10452
515,Hungary,Central and Eastern Europe,104,4.8,0.06107,1.12094,1.20215,0.75905,0.32112,0.02758,0.128,1.24074,1,2015,Hungary,Europe,Eastern Europe,9823000,93028
516,Hungary,Central and Eastern Europe,104,4.8,0.06107,1.12094,1.20215,0.75905,0.32112,0.02758,0.128,1.24074,1,2018,Hungary,Europe,Eastern Europe,9823000,93028
517,Hungary,Central and Eastern Europe,104,4.8,0.06107,1.12094,1.20215,0.75905,0.32112,0.02758,0.128,1.24074,1,2015,Hungary,Europe,Eastern Europe,9823000,93028
518,Hungary,Central and Eastern Europe,104,4.8,0.06107,1.12094,1.20215,0.75905,0.32112,0.02758,0.128,1.24074,1,2019,Hungary,Europe,Eastern Europe,9823000,93028
519,Hungary,Central and Eastern Europe,104,4.8,0.06107,1.12094,1.20215,0.75905,0.32112,0.02758,0.128,1.24074,1,2017,Hungary,Europe,Eastern Europe,9823000,93028
520,Honduras,Latin America and Caribbean,105,4.788,0.05648,0.59532,0.95348,0.6951,0.40148,0.06825,0.23027,1.84408,1,2018,Honduras,Americas,Central America,8576532,112492
521,Honduras,Latin America and Caribbean,105,4.788,0.05648,0.59532,0.95348,0.6951,0.40148,0.06825,0.23027,1.84408,1,2015,Honduras,Americas,Central America,8576532,112492
522,Honduras,Latin America and Caribbean,105,4.788,0.05648,0.59532,0.95348,0.6951,0.40148,0.06825,0.23027,1.84408,1,2017,Honduras,Americas,Central America,8576532,112492
523,Honduras,Latin America and Caribbean,105,4.788,0.05648,0.59532,0.95348,0.6951,0.40148,0.06825,0.23027,1.84408,1,2015,Honduras,Americas,Central America,8576532,112492
524,Honduras,Latin America and Caribbean,105,4.788,0.05648,0.59532,0.95348,0.6951,0.40148,0.06825,0.23027,1.84408,1,2019,Honduras,Americas,Central America,8576532,112492
525,Tajikistan,Central and Eastern Europe,106,4.786,0.03198,0.39047,0.85563,0.57379,0.47216,0.15072,0.22974,2.11399,1,2015,Tajikistan,Asia,Central Asia,8593600,143100
526,Tajikistan,Central and Eastern Europe,106,4.786,0.03198,0.39047,0.85563,0.57379,0.47216,0.15072,0.22974,2.11399,1,2017,Tajikistan,Asia,Central Asia,8593600,143100
527,Tajikistan,Central and Eastern Europe,106,4.786,0.03198,0.39047,0.85563,0.57379,0.47216,0.15072,0.22974,2.11399,1,2015,Tajikistan,Asia,Central Asia,8593600,143100
528,Tajikistan,Central and Eastern Europe,106,4.786,0.03198,0.39047,0.85563,0.57379,0.47216,0.15072,0.22974,2.11399,1,2019,Tajikistan,Asia,Central Asia,8593600,143100
529,Tajikistan,Central and Eastern Europe,106,4.786,0.03198,0.39047,0.85563,0.57379,0.47216,0.15072,0.22974,2.11399,1,2018,Tajikistan,Asia,Central Asia,8593600,143100
530,Tunisia,Middle East and Northern Africa,107,4.739,0.03589,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2.12466,1,2019,Tunisia,Africa,Northern Africa,11154400,163610
531,Tunisia,Middle East and Northern Africa,107,4.739,0.03589,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2.12466,1,2017,Tunisia,Africa,Northern Africa,11154400,163610
532,Tunisia,Middle East and Northern Africa,107,4.739,0.03589,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2.12466,1,2015,Tunisia,Africa,Northern Africa,11154400,163610
533,Tunisia,Middle East and Northern Africa,107,4.739,0.03589,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2.12466,1,2018,Tunisia,Africa,Northern Africa,11154400,163610
534,Tunisia,Middle East and Northern Africa,107,4.739,0.03589,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2.12466,1,2015,Tunisia,Africa,Northern Africa,11154400,163610
535,Palestinian Territories,Middle East and Northern Africa,108,4.715,0.04394,0.59867,0.92558,0.66015,0.24499,0.12905,0.11251,2.04384,1,2019,,,,,
536,Palestinian Territories,Middle East and Northern Africa,108,4.715,0.04394,0.59867,0.92558,0.66015,0.24499,0.12905,0.11251,2.04384,1,2017,,,,,
537,Palestinian Territories,Middle East and Northern Africa,108,4.715,0.04394,0.59867,0.92558,0.66015,0.24499,0.12905,0.11251,2.04384,1,2015,,,,,
538,Palestinian Territories,Middle East and Northern Africa,108,4.715,0.04394,0.59867,0.92558,0.66015,0.24499,0.12905,0.11251,2.04384,1,2018,,,,,
539,Palestinian Territories,Middle East and Northern Africa,108,4.715,0.04394,0.59867,0.92558,0.66015,0.24499,0.12905,0.11251,2.04384,1,2015,,,,,
540,Bangladesh,Southern Asia,109,4.694,0.03077,0.39753,0.43106,0.60164,0.4082,0.12569,0.21222,2.51767,0,2019,Bangladesh,Asia,Southern Asia,161006790,147570
541,Bangladesh,Southern Asia,109,4.694,0.03077,0.39753,0.43106,0.60164,0.4082,0.12569,0.21222,2.51767,0,2018,Bangladesh,Asia,Southern Asia,161006790,147570
542,Bangladesh,Southern Asia,109,4.694,0.03077,0.39753,0.43106,0.60164,0.4082,0.12569,0.21222,2.51767,0,2017,Bangladesh,Asia,Southern Asia,161006790,147570
543,Bangladesh,Southern Asia,109,4.694,0.03077,0.39753,0.43106,0.60164,0.4082,0.12569,0.21222,2.51767,0,2015,Bangladesh,Asia,Southern Asia,161006790,147570
544,Bangladesh,Southern Asia,109,4.694,0.03077,0.39753,0.43106,0.60164,0.4082,0.12569,0.21222,2.51767,0,2015,Bangladesh,Asia,Southern Asia,161006790,147570
545,Iran,Middle East and Northern Africa,110,4.686,0.04449,1.0088,0.54447,0.69805,0.30033,0.05863,0.38086,1.6944,1,2015,,,,,
546,Iran,Middle East and Northern Africa,110,4.686,0.04449,1.0088,0.54447,0.69805,0.30033,0.05863,0.38086,1.6944,1,2017,,,,,
547,Iran,Middle East and Northern Africa,110,4.686,0.04449,1.0088,0.54447,0.69805,0.30033,0.05863,0.38086,1.6944,1,2019,,,,,
548,Iran,Middle East and Northern Africa,110,4.686,0.04449,1.0088,0.54447,0.69805,0.30033,0.05863,0.38086,1.6944,1,2015,,,,,
549,Iran,Middle East and Northern Africa,110,4.686,0.04449,1.0088,0.54447,0.69805,0.30033,0.05863,0.38086,1.6944,1,2018,,,,,
550,Ukraine,Central and Eastern Europe,111,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714,1,2018,Ukraine,Europe,Eastern Europe,42692393,603700
551,Ukraine,Central and Eastern Europe,111,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714,1,2017,Ukraine,Europe,Eastern Europe,42692393,603700
552,Ukraine,Central and Eastern Europe,111,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714,1,2019,Ukraine,Europe,Eastern Europe,42692393,603700
553,Ukraine,Central and Eastern Europe,111,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714,1,2015,Ukraine,Europe,Eastern Europe,42692393,603700
554,Ukraine,Central and Eastern Europe,111,4.681,0.04412,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714,1,2015,Ukraine,Europe,Eastern Europe,42692393,603700
555,Iraq,Middle East and Northern Africa,112,4.677,0.05232,0.98549,0.81889,0.60237,0.65821,0.13788,0.17922,1.95335,1,2015,Iraq,Asia,Western Asia,37883543,438317
556,Iraq,Middle East and Northern Africa,112,4.677,0.05232,0.98549,0.81889,0.60237,0.65821,0.13788,0.17922,1.95335,1,2018,Iraq,Asia,Western Asia,37883543,438317
557,Iraq,Middle East and Northern Africa,112,4.677,0.05232,0.98549,0.81889,0.60237,0.65821,0.13788,0.17922,1.95335,1,2017,Iraq,Asia,Western Asia,37883543,438317
558,Iraq,Middle East and Northern Africa,112,4.677,0.05232,0.98549,0.81889,0.60237,0.65821,0.13788,0.17922,1.95335,1,2019,Iraq,Asia,Western Asia,37883543,438317
559,Iraq,Middle East and Northern Africa,112,4.677,0.05232,0.98549,0.81889,0.60237,0.65821,0.13788,0.17922,1.95335,1,2015,Iraq,Asia,Western Asia,37883543,438317
560,South Africa,Sub-Saharan Africa,113,4.642,0.04585,0.92049,1.18468,1.01328,0.33207,0.08884,0.11973,1.71956,1,2018,South Africa,Africa,Southern Africa,55653654,1221037
561,South Africa,Sub-Saharan Africa,113,4.642,0.04585,0.92049,1.18468,1.01328,0.33207,0.08884,0.11973,1.71956,1,2015,South Africa,Africa,Southern Africa,55653654,1221037
562,South Africa,Sub-Saharan Africa,113,4.642,0.04585,0.92049,1.18468,1.01328,0.33207,0.08884,0.11973,1.71956,1,2017,South Africa,Africa,Southern Africa,55653654,1221037
563,South Africa,Sub-Saharan Africa,113,4.642,0.04585,0.92049,1.18468,1.01328,0.33207,0.08884,0.11973,1.71956,1,2019,South Africa,Africa,Southern Africa,55653654,1221037
564,South Africa,Sub-Saharan Africa,113,4.642,0.04585,0.92049,1.18468,1.01328,0.33207,0.08884,0.11973,1.71956,1,2015,South Africa,Africa,Southern Africa,55653654,1221037
565,Ghana,Sub-Saharan Africa,114,4.633,0.04742,0.54558,0.67954,0.40132,0.42342,0.04355,0.23087,2.30919,0,2019,Ghana,Africa,Western Africa,27670174,238533
566,Ghana,Sub-Saharan Africa,114,4.633,0.04742,0.54558,0.67954,0.40132,0.42342,0.04355,0.23087,2.30919,0,2015,Ghana,Africa,Western Africa,27670174,238533
567,Ghana,Sub-Saharan Africa,114,4.633,0.04742,0.54558,0.67954,0.40132,0.42342,0.04355,0.23087,2.30919,0,2017,Ghana,Africa,Western Africa,27670174,238533
568,Ghana,Sub-Saharan Africa,114,4.633,0.04742,0.54558,0.67954,0.40132,0.42342,0.04355,0.23087,2.30919,0,2015,Ghana,Africa,Western Africa,27670174,238533
569,Ghana,Sub-Saharan Africa,114,4.633,0.04742,0.54558,0.67954,0.40132,0.42342,0.04355,0.23087,2.30919,0,2018,Ghana,Africa,Western Africa,27670174,238533
570,Zimbabwe,Sub-Saharan Africa,115,4.61,0.0429,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,2.44191,0,2015,Zimbabwe,Africa,Eastern Africa,14240168,390757
571,Zimbabwe,Sub-Saharan Africa,115,4.61,0.0429,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,2.44191,0,2018,Zimbabwe,Africa,Eastern Africa,14240168,390757
572,Zimbabwe,Sub-Saharan Africa,115,4.61,0.0429,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,2.44191,0,2015,Zimbabwe,Africa,Eastern Africa,14240168,390757
573,Zimbabwe,Sub-Saharan Africa,115,4.61,0.0429,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,2.44191,0,2019,Zimbabwe,Africa,Eastern Africa,14240168,390757
574,Zimbabwe,Sub-Saharan Africa,115,4.61,0.0429,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,2.44191,0,2017,Zimbabwe,Africa,Eastern Africa,14240168,390757
575,Liberia,Sub-Saharan Africa,116,4.571,0.11068,0.0712,0.78968,0.34201,0.28531,0.06232,0.24362,2.77729,0,2015,Liberia,Africa,Western Africa,4615000,111369
576,Liberia,Sub-Saharan Africa,116,4.571,0.11068,0.0712,0.78968,0.34201,0.28531,0.06232,0.24362,2.77729,0,2018,Liberia,Africa,Western Africa,4615000,111369
577,Liberia,Sub-Saharan Africa,116,4.571,0.11068,0.0712,0.78968,0.34201,0.28531,0.06232,0.24362,2.77729,0,2015,Liberia,Africa,Western Africa,4615000,111369
578,Liberia,Sub-Saharan Africa,116,4.571,0.11068,0.0712,0.78968,0.34201,0.28531,0.06232,0.24362,2.77729,0,2019,Liberia,Africa,Western Africa,4615000,111369
579,Liberia,Sub-Saharan Africa,116,4.571,0.11068,0.0712,0.78968,0.34201,0.28531,0.06232,0.24362,2.77729,0,2017,Liberia,Africa,Western Africa,4615000,111369
580,India,Southern Asia,117,4.565,0.02043,0.64499,0.38174,0.51529,0.39786,0.08492,0.26475,2.27513,0,2018,India,Asia,Southern Asia,1295210000,3287590
581,India,Southern Asia,117,4.565,0.02043,0.64499,0.38174,0.51529,0.39786,0.08492,0.26475,2.27513,0,2019,India,Asia,Southern Asia,1295210000,3287590
582,India,Southern Asia,117,4.565,0.02043,0.64499,0.38174,0.51529,0.39786,0.08492,0.26475,2.27513,0,2015,India,Asia,Southern Asia,1295210000,3287590
583,India,Southern Asia,117,4.565,0.02043,0.64499,0.38174,0.51529,0.39786,0.08492,0.26475,2.27513,0,2017,India,Asia,Southern Asia,1295210000,3287590
584,India,Southern Asia,117,4.565,0.02043,0.64499,0.38174,0.51529,0.39786,0.08492,0.26475,2.27513,0,2015,India,Asia,Southern Asia,1295210000,3287590
585,Sudan,Sub-Saharan Africa,118,4.55,0.0674,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,2.20857,0,2015,Sudan,Africa,Northern Africa,39598700,1886068
586,Sudan,Sub-Saharan Africa,118,4.55,0.0674,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,2.20857,0,2019,Sudan,Africa,Northern Africa,39598700,1886068
587,Sudan,Sub-Saharan Africa,118,4.55,0.0674,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,2.20857,0,2018,Sudan,Africa,Northern Africa,39598700,1886068
588,Sudan,Sub-Saharan Africa,118,4.55,0.0674,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,2.20857,0,2015,Sudan,Africa,Northern Africa,39598700,1886068
589,Sudan,Sub-Saharan Africa,118,4.55,0.0674,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,2.20857,0,2017,Sudan,Africa,Northern Africa,39598700,1886068
590,Haiti,Latin America and Caribbean,119,4.518,0.07331,0.26673,0.74302,0.38847,0.24425,0.17175,0.40828,2.24173,0,2015,Haiti,Americas,Caribbean,11078033,27750
591,Haiti,Latin America and Caribbean,119,4.518,0.07331,0.26673,0.74302,0.38847,0.24425,0.17175,0.40828,2.24173,0,2019,Haiti,Americas,Caribbean,11078033,27750
592,Haiti,Latin America and Caribbean,119,4.518,0.07331,0.26673,0.74302,0.38847,0.24425,0.17175,0.40828,2.24173,0,2017,Haiti,Americas,Caribbean,11078033,27750
593,Haiti,Latin America and Caribbean,119,4.518,0.07331,0.26673,0.74302,0.38847,0.24425,0.17175,0.40828,2.24173,0,2015,Haiti,Americas,Caribbean,11078033,27750
594,Haiti,Latin America and Caribbean,119,4.518,0.07331,0.26673,0.74302,0.38847,0.24425,0.17175,0.40828,2.24173,0,2018,Haiti,Americas,Caribbean,11078033,27750
595,Congo (Kinshasa),Sub-Saharan Africa,120,4.517,0.0368,0,1.0012,0.09806,0.22605,0.07625,0.24834,2.86712,0,2018,,,,,
596,Congo (Kinshasa),Sub-Saharan Africa,120,4.517,0.0368,0,1.0012,0.09806,0.22605,0.07625,0.24834,2.86712,0,2015,,,,,
597,Congo (Kinshasa),Sub-Saharan Africa,120,4.517,0.0368,0,1.0012,0.09806,0.22605,0.07625,0.24834,2.86712,0,2019,,,,,
598,Congo (Kinshasa),Sub-Saharan Africa,120,4.517,0.0368,0,1.0012,0.09806,0.22605,0.07625,0.24834,2.86712,0,2017,,,,,
599,Congo (Kinshasa),Sub-Saharan Africa,120,4.517,0.0368,0,1.0012,0.09806,0.22605,0.07625,0.24834,2.86712,0,2015,,,,,
600,Nepal,Southern Asia,121,4.514,0.03607,0.35997,0.86449,0.56874,0.38282,0.05907,0.32296,1.95637,0,2018,Nepal,Asia,Southern Asia,28431500,147181
601,Nepal,Southern Asia,121,4.514,0.03607,0.35997,0.86449,0.56874,0.38282,0.05907,0.32296,1.95637,0,2017,Nepal,Asia,Southern Asia,28431500,147181
602,Nepal,Southern Asia,121,4.514,0.03607,0.35997,0.86449,0.56874,0.38282,0.05907,0.32296,1.95637,0,2015,Nepal,Asia,Southern Asia,28431500,147181
603,Nepal,Southern Asia,121,4.514,0.03607,0.35997,0.86449,0.56874,0.38282,0.05907,0.32296,1.95637,0,2019,Nepal,Asia,Southern Asia,28431500,147181
604,Nepal,Southern Asia,121,4.514,0.03607,0.35997,0.86449,0.56874,0.38282,0.05907,0.32296,1.95637,0,2015,Nepal,Asia,Southern Asia,28431500,147181
605,Ethiopia,Sub-Saharan Africa,122,4.512,0.0378,0.19073,0.60406,0.44055,0.4345,0.15048,0.24325,2.44876,0,2017,Ethiopia,Africa,Eastern Africa,92206005,1104300
606,Ethiopia,Sub-Saharan Africa,122,4.512,0.0378,0.19073,0.60406,0.44055,0.4345,0.15048,0.24325,2.44876,0,2015,Ethiopia,Africa,Eastern Africa,92206005,1104300
607,Ethiopia,Sub-Saharan Africa,122,4.512,0.0378,0.19073,0.60406,0.44055,0.4345,0.15048,0.24325,2.44876,0,2019,Ethiopia,Africa,Eastern Africa,92206005,1104300
608,Ethiopia,Sub-Saharan Africa,122,4.512,0.0378,0.19073,0.60406,0.44055,0.4345,0.15048,0.24325,2.44876,0,2018,Ethiopia,Africa,Eastern Africa,92206005,1104300
609,Ethiopia,Sub-Saharan Africa,122,4.512,0.0378,0.19073,0.60406,0.44055,0.4345,0.15048,0.24325,2.44876,0,2015,Ethiopia,Africa,Eastern Africa,92206005,1104300
610,Sierra Leone,Sub-Saharan Africa,123,4.507,0.07068,0.33024,0.95571,0,0.4084,0.08786,0.21488,2.51009,0,2019,Sierra Leone,Africa,Western Africa,7075641,71740
611,Sierra Leone,Sub-Saharan Africa,123,4.507,0.07068,0.33024,0.95571,0,0.4084,0.08786,0.21488,2.51009,0,2015,Sierra Leone,Africa,Western Africa,7075641,71740
612,Sierra Leone,Sub-Saharan Africa,123,4.507,0.07068,0.33024,0.95571,0,0.4084,0.08786,0.21488,2.51009,0,2017,Sierra Leone,Africa,Western Africa,7075641,71740
613,Sierra Leone,Sub-Saharan Africa,123,4.507,0.07068,0.33024,0.95571,0,0.4084,0.08786,0.21488,2.51009,0,2018,Sierra Leone,Africa,Western Africa,7075641,71740
614,Sierra Leone,Sub-Saharan Africa,123,4.507,0.07068,0.33024,0.95571,0,0.4084,0.08786,0.21488,2.51009,0,2015,Sierra Leone,Africa,Western Africa,7075641,71740
615,Mauritania,Sub-Saharan Africa,124,4.436,0.03947,0.45407,0.86908,0.35874,0.24232,0.17461,0.219,2.11773,0,2019,Mauritania,Africa,Western Africa,3718678,1030700
616,Mauritania,Sub-Saharan Africa,124,4.436,0.03947,0.45407,0.86908,0.35874,0.24232,0.17461,0.219,2.11773,0,2015,Mauritania,Africa,Western Africa,3718678,1030700
